Company Name,Funded Date,Funded Amount,Fund Type,Company Linkedin Url,Website ,Industries,Founded Year
Cardiotrack,2024-03-04,165000000.0,Seed,https://www.linkedin.com/company/uber-diagnostics-private-limited,http://www.cardiotrack.io/,Unknown,
Foxy,2024-11-25,438750.0,Grant,https://www.linkedin.com/company/ekanek/,https://www.foxy.in/,Unknown,
Medial,2024-12-05,500000.0,Seed,http://linkedin.com/company/medial_app/,http://medial.app/,Unknown,
Lucidity,2022-09-08,410000000.0,Seed,https://www.linkedin.com/company/lucidity-cloud/,https://www.lucidity.cloud/,Unknown,
Adonmo,2024-09-23,2090000000.0,Venture - Series Unknown,https://www.linkedin.com/company/27095956/,http://www.adonmo.com/,Unknown,
Latambarcem Brewers,2024-07-29,1500000.0,Seed,https://www.linkedin.com/company/lbpl,http://lbbrewers.com/,Unknown,
SuperOps.ai,2023-10-10,1030000000.0,Series B,https://www.linkedin.com/company/superops-ai,http://superops.ai/,Unknown,
Shyft,2021-11-19,450000000.0,Seed,https://www.linkedin.com/company/shyftwellness,https://betheshyft.com/,Unknown,
IppoPay,2024-08-06,200000000.0,Angel,https://www.linkedin.com/company/officialippopay,https://www.ippopay.com/,Unknown,
Powerplay,2022-08-30,568400000.0,Series A,https://www.linkedin.com/company/31229370/,https://www.getpowerplay.in/,Unknown,
VAMA,2023-11-21,125000000.0,Seed,https://www.linkedin.com/company/selectastro,https://vama.app/,Unknown,
LightFury Games,2024-04-17,711000000.0,Seed,https://www.linkedin.com/company/lightfury-games,https://lightfurygames.com/,Unknown,
ApnaMart,2023-01-01,5000000.0,Seed,https://www.linkedin.com/company/apnamart-hq/,https://apnamart.in/,Unknown,
Shelf,2021-08-23,52500000.0,Series B,https://www.linkedin.com/company/shelf.io,http://www.shelf.io/,Unknown,
Meragi,2024-07-30,9100000.0,Series A,https://www.linkedin.com/company/meragi/,https://www.meragi.com/,Unknown,
Bombay Shaving Company,2024-04-01,240000000.0,Debt Financing,https://www.linkedin.com/company/7577706?trk=tyah,https://www.bombayshavingcompany.com/,Unknown,
FanClash,2022-06-17,40000000.0,Series B,https://www.linkedin.com/company/fanclash,https://fanclash.in/,Unknown,
Scapia,2023-11-21,1900000000.0,Series A,https://www.linkedin.com/company/scapia,https://www.scapia.cards/,Unknown,
Sugar.fit,2024-03-13,414000000.0,Series A,https://www.linkedin.com/company/sugarfit,https://www.sugarfit.com/,Unknown,
Turno,2024-05-27,460000000.0,Series A,https://www.linkedin.com/company/turnoclub,https://www.turno.club/,Unknown,
Bambrew,2024-03-29,600000000.0,Series A,https://www.linkedin.com/company/bambrew/,https://www.bambrew.in/,Unknown,
River,2024-06-27,5000000.0,Series B,https://www.linkedin.com/company/rideriver,https://www.rideriver.com/,Unknown,
PierSight Space,2024-01-09,6000000.0,Seed,https://www.linkedin.com/company/piersight-space,https://piersight.space/,Unknown,
Metalbook,2024-04-03,250000000.0,Debt Financing,https://www.linkedin.com/company/metalbook-app,https://www.metalbook.co.in/,Unknown,
Zyod,2024-06-25,18000000.0,Series A,https://www.linkedin.com/company/zyod,https://zyod.com/,Unknown,
HouseEazy,2024-08-26,335000000.0,Series A,https://www.linkedin.com/company/house-eazy,https://www.houseeazy.com/,Unknown,
Bummer,2024-03-08,92500000.0,Seed,https://www.linkedin.com/company/bummer-india,https://www.bummer.in/,Unknown,
ForeignAdmits,2024-08-08,19500000.0,Convertible Note,https://www.linkedin.com/company/foreignadmits/,https://www.foreignadmits.com/,Unknown,
NowPurchase,2024-09-19,510000000.0,Venture - Series Unknown,https://www.linkedin.com/company/nowpurchase/,https://nowpurchase.com/,Unknown,
GO DESi,2024-05-02,410000000.0,Series B,https://www.linkedin.com/company/godesi,https://godesi.in/,Unknown,
SuperMoney,2024-06-19,286000000.0,Series A,https://www.linkedin.com/company/mintwalk-getclarity-fintech-services-pvt-ltd-,https://www.supermoney.in/,Unknown,
Basic Home Loan,2024-09-30,875000000.0,Series B,https://www.linkedin.com/company/basichomeloan,https://www.basichomeloan.com/,Unknown,
Emoha Elder Care,2024-04-09,101600000.0,Corporate Round,https://in.linkedin.com/company/emoha-eldercare,https://www.emoha.com/,Unknown,
Hudle,2024-04-04,70000000.0,Series A,https://www.linkedin.com/company/13178936,https://hudle.in/,Unknown,
Statiq,2022-06-23,25700000.0,Series A,https://www.linkedin.com/company/statiqindia,https://www.statiq.in/,Unknown,
4baseCare,2024-08-12,500000000.0,Series A,https://www.linkedin.com/company/4basecare-genomics-private-limited,https://4basecare.com/,Unknown,
Sid's Farm,2024-06-25,830000000.0,Series A,https://www.linkedin.com/company/sids-farm/,https://www.sidsfarm.com/,Unknown,
Blox.xyz,2022-12-01,12000000.0,Series A,https://www.linkedin.com/company/blox-xyz/,https://blox.xyz/,Unknown,
Libas,2024-05-30,1500000000.0,Venture - Series Unknown,https://www.linkedin.com/company/libasindia,https://www.libas.in/,Unknown,
Navanc,2024-12-11,1000000.0,Seed,https://www.linkedin.com/company/navanc/,https://www.navanc.com/,Unknown,
LEO1,2024-06-18,5000000.0,Venture - Series Unknown,https://www.linkedin.com/company/leo1,https://www.leo1.in/,Unknown,
Phyllo,2022-08-17,15000000.0,Series A,https://www.linkedin.com/company/getphyllo/,https://getphyllo.com/,Unknown,
Open Secret,2024-04-17,203342.0,Series B,https://www.linkedin.com/company/opensecretsnacks,https://opensecret.in/,Unknown,
Poshn,2024-05-06,4000000.0,Seed,https://www.linkedin.com/company/poshn,https://poshn.co/,Unknown,
VenWiz,2023-02-15,688000000.0,Series A,https://www.linkedin.com/company/venwiz,https://www.venwiz.com/,Unknown,
Sivi AI,2022-03-30,650000.0,Pre-Seed,https://www.linkedin.com/company/sivi-ai,https://sivi.ai/,Unknown,
Jugyah,2024-07-11,125000000.0,Seed,https://in.linkedin.com/company/jugyah,https://www.jugyah.com/,Unknown,
Farm Theory,2024-02-27,120000000.0,Seed,,http://www.farmtheory.in/,Unknown,
Koparo Clean,2024-02-07,59000000.0,Seed,https://www.linkedin.com/company/koparo/about/,https://koparoclean.com/,Unknown,
Accacia,2024-04-22,6500000.0,Seed,https://www.linkedin.com/company/accacia/,https://accacia.ai/,Unknown,
ZOFF,2024-08-21,400000000.0,Series A,https://www.linkedin.com/company/asquare-food-and-beverages-pvt-ltd,https://zofffoods.com/,Unknown,
Smart Joules,2024-02-29,660000000.0,Debt Financing,https://www.linkedin.com/company/smart-joules-pvt-ltd-/,https://www.smartjoules.co.in/,Unknown,
Curelo,2024-04-04,100000000.0,Pre-Seed,https://www.linkedin.com/company/curelohealth,https://curelohealth.com/,Unknown,
DailyObjects,2024-09-16,860000000.0,Series B,https://www.linkedin.com/company/dailyobjects,http://www.dailyobjects.com/,Unknown,
Varaha,2024-07-31,5000000.0,Non-equity Assistance,https://www.linkedin.com/company/varaha-carbontech/about/,https://www.varaha.earth/,Unknown,
Tork Motors,2024-02-13,500000000.0,Venture - Series Unknown,https://www.linkedin.com/company/tork-motors-pvt-ltd,https://booking.torkmotors.com/,Unknown,
Superplum,2024-05-06,1250000000.0,Series A,https://in.linkedin.com/company/superplum,https://www.superplum.com/,Unknown,
82Â°E,2022-12-14,600000000.0,Seed,https://www.linkedin.com/company/dpkawellness,https://82e.com/,Unknown,
Ayekart Fintech,2024-02-15,530000000.0,Series A,https://www.linkedin.com/company/ayekart/,https://ayekart.com/,Unknown,
Celcius Logistics Solutions,2024-10-23,18000000.0,Corporate Round,https://in.linkedin.com/company/celciuslogistics,https://www.celcius.in/,Unknown,
Neodocs,2024-02-08,166000000.0,Seed,https://www.linkedin.com/company/neodocs,https://www.neodocs.in/,Unknown,
MyMuse India,2024-01-09,224000000.0,Seed,https://in.linkedin.com/company/mymuse-india,https://mymuse.in/,Unknown,
Thrive,2023-04-18,5000000.0,Series A,https://www.linkedin.com/company/thrive-now,https://about.thrivenow.in/,Unknown,
Clix Capital,2024-08-01,2200000000.0,Private Equity,https://www.linkedin.com/company/clix-capital/,http://www.clix.capital/,Unknown,
Assert AI,2024-04-29,300000000.0,Series A,https://www.linkedin.com/company/assert-ai/,https://www.assertai.com/,Unknown,
IntrCity,2024-02-29,370000000.0,Series C,https://www.linkedin.com/company/intrcity,http://www.intrcity.com/,Unknown,
Ethereal Machines,2024-06-13,1090000000.0,Series A,https://www.linkedin.com/company/etherealmachines/,https://etherealmachines.com/#/,Unknown,
Riskcovry,2024-01-08,373000000.0,Convertible Note,https://in.linkedin.com/company/riskcovrycom,https://riskcovry.com/,Unknown,
OTPless,2024-05-17,3500000.0,Seed,https://www.linkedin.com/company/otpless,https://otpless.com/,Unknown,
RevFin,2024-08-01,600000000.0,Debt Financing,https://www.linkedin.com/company/revfinserv,https://www.revfin.in/,Unknown,
Planys Technologies,2024-04-03,430000000.0,Seed,https://www.linkedin.com/company/planys,http://www.planystech.com/,Unknown,
CoverSure,2024-05-27,330000000.0,Seed,https://www.linkedin.com/company/coversurein,https://www.coversure.in/,Unknown,
Intello Labs,2024-07-31,23600000.0,Non-equity Assistance,https://www.linkedin.com/company/intello-labs-pvt-ltd/,http://www.intellolabs.com/,Unknown,
Maino.ai,2024-06-06,150000000.0,Seed,https://in.linkedin.com/company/growweasy,https://maino.ai/,Unknown,
InstaAstro,2024-05-16,192000000.0,Seed,https://www.linkedin.com/company/instaastro-spritual-guide,https://www.instaastro.com/,Unknown,
Virohan,2024-02-21,1800000.0,Series B,https://www.linkedin.com/school/virohan,https://www.virohan.com/,Unknown,
GTM Buddy,2024-04-09,8000000.0,Series A,https://www.linkedin.com/company/gtmbuddy,https://www.gtmbuddy.ai/,Unknown,
sentra.world,2023-06-05,160000000.0,Seed,https://www.linkedin.com/company/sentra-world,https://sentra.world/,Unknown,
Healspan,2024-10-15,5000000.0,Seed,https://www.linkedin.com/company/healspan/about/,https://www.healspan.com/#/,Unknown,
BluJ Aero,2023-06-27,2250000.0,Seed,https://www.linkedin.com/company/bluj-aerospace-private-limited/,https://blujaero.com/,Unknown,
Myelin Foundry,2024-05-08,4000000.0,Venture - Series Unknown,https://www.linkedin.com/company/myelinfoundry/,http://www.myelinfoundry.com/,Unknown,
SuperK,2024-03-26,6000000.0,Series A,https://www.linkedin.com/company/superk/about/,https://www.superk.in/,Unknown,
MoEVing,2023-12-01,5000000.0,Seed,https://www.linkedin.com/company/moeving-urban-freight/,https://www.moeving.com/,Unknown,
HexaHealth,2022-09-01,7000000.0,Seed,https://www.linkedin.com/company/hexahealth,https://hexahealth.com/,Unknown,
Mindgrove,2023-02-23,195000000.0,Seed,https://www.linkedin.com/company/mindgrovetech/,https://www.mindgrovetech.in/,Unknown,
coffeee.io,2024-03-01,700000.0,Seed,https://www.linkedin.com/company/coffeee/?originalSubdomain=in,https://www.coffeee.io/,Unknown,
Arrivae,2024-04-11,210000000.0,Series B,https://www.linkedin.com/company/arrivae,https://arrivae.com/,Unknown,
Hippo Innovations Pvt LTD,2024-07-31,33000000.0,Seed,https://www.linkedin.com/company/hippoinnovations/,http://www.hippoinnovations.com/,Unknown,
BiofuelCircle,2024-08-08,450000000.0,Series A,https://www.linkedin.com/company/biofuelcircle/?originalSubdomain=in,https://www.biofuelcircle.com/,Unknown,
GreenCell Mobility,2024-05-07,3070000000.0,Debt Financing,https://www.linkedin.com/company/greencell-mobility,https://greencellmobility.com/,Unknown,
DocPlix,2024-06-06,12000000.0,Convertible Note,https://www.linkedin.com/company/docplix/,https://docplix.com/,Unknown,
Anveshan,2024-02-09,1888333.0,Seed,https://www.linkedin.com/company/anveshan-farm/about/,https://www.anveshan.farm/,Unknown,
ClaimBuddy,2024-04-12,5000000.0,Series A,https://www.linkedin.com/company/claimbuddy-in,https://claimbuddy.in/,Unknown,
Accio Robotics,2024-01-09,150000000.0,Seed,https://www.linkedin.com/company/acciorobotics/,https://www.acciorobotics.com/,Unknown,
Jiraaf,2023-10-12,8700000.0,Series B,https://www.linkedin.com/company/jiraafofficial/about/,https://www.jiraaf.com/,Unknown,
Exly,2024-03-05,6200000.0,Venture - Series Unknown,https://www.linkedin.com/company/exlyapp.com,https://exlyapp.com/,Unknown,
MyMandi,2024-01-01,5000000.0,Venture - Series Unknown,https://www.linkedin.com/company/mymandi/,https://mymandionline.com/,Unknown,
Shopflo,2022-05-11,3000000.0,Seed,https://www.linkedin.com/company/shopflo/,https://shopflo.com/,Unknown,
Earth Rhythm,2022-04-22,8000000.0,Series A,https://www.linkedin.com/company/earth-rhythm,https://www.earthrhythm.com/,Unknown,
50Fin,2024-05-06,550000.0,Seed,https://www.linkedin.com/company/50fin/,https://50fin.in/,Unknown,
DPDzero,2023-10-04,275000000.0,Seed,https://www.linkedin.com/company/dpdzero,https://www.dpdzero.com/,Unknown,
Noccarc,2024-02-13,166000000.0,Seed,https://www.linkedin.com/company/noccarc,https://noccarc.com/,Unknown,
Camp K12,2021-08-26,12000000.0,Series A,https://www.linkedin.com/company/camp-k12,https://campk12.com/,Unknown,
Frendy,2024-07-16,20000000.0,Debt Financing,https://www.linkedin.com/company/frendydotin/,https://frendy.in/aboutus.html,Unknown,
Hubble Money,2022-04-14,260000000.0,Seed,https://www.linkedin.com/company/hubblemoney,https://www.myhubble.money/,Unknown,
IndicWisdom,2024-11-19,2000000.0,Seed,https://www.linkedin.com/company/indic-wisdom-private-limited/,https://indicwisdom.com/,Unknown,
GPU.Net,2024-04-10,5250000.0,Series A,,https://gpu.net/,Unknown,
SuperProcure,2024-04-15,5000000.0,Venture - Series Unknown,https://www.linkedin.com/company/superprocure/,https://superprocure.com/,Unknown,
LetsDressUp,2024-06-25,110000000.0,Seed,https://www.linkedin.com/company/letsdressup-ldu,https://www.letsdressup.in/,Unknown,
AlmaBetter,2022-11-02,216000000.0,Seed,https://www.linkedin.com/company/almabetter/about/,https://www.almabetter.com/,Unknown,
Bombay Shirt Company,2024-02-12,540000000.0,Series B,https://www.linkedin.com/company/bombay-shirt-company,http://bombayshirts.com/,Unknown,
OneDios,2024-01-13,5000000.0,Seed,https://www.linkedin.com/company/onedios/about/,https://www.onedios.com/,Unknown,
Miko,2024-08-29,205500000.0,Series C,https://in.linkedin.com/company/emotix,https://www.miko.ai/,Unknown,
Medulance,2024-04-16,3000000.0,Series A,https://www.linkedin.com/company/medulance/,https://www.medulance.com/,Unknown,
Mave Health,2024-04-03,60000000.0,Pre-Seed,https://www.linkedin.com/company/mavehealth/about,https://www.mavehealth.com/,Unknown,
Questt,2021-10-21,500000000.0,Series A,https://www.linkedin.com/company/questtapp/,https://questt.com/,Unknown,
hypergro,2024-07-18,5000000.0,Non-equity Assistance,https://www.linkedin.com/company/hypergro/about,https://hypergro.ai/,Unknown,
runo,2024-04-22,1500000.0,Seed,https://www.linkedin.com/company/runo-crm/,http://www.runo.in/,Unknown,
KoinX,2024-01-16,5000000.0,Venture - Series Unknown,https://www.linkedin.com/company/getkoinx/,https://www.koinx.com/,Unknown,
Earthful,2024-01-26,33000000.0,Pre-Seed,https://www.linkedin.com/company/earthfulme,https://earthful.me/,Unknown,
Rozana,2024-03-06,22500000.0,Series A,https://www.linkedin.com/company/rozana/,https://www.rozana.in/,Unknown,
Agraga,2023-05-16,700000000.0,Series A,https://www.linkedin.com/company/agraga,https://agraga.com/,Unknown,
The Ayurveda Co,2023-03-13,1000000000.0,Series A,https://www.linkedin.com/company/the-ayurveda-company,https://theayurvedaco.com/,Unknown,
LogX,2024-09-17,4000000.0,Seed,https://www.linkedin.com/company/logxtrade/,https://www.logx.trade/,Unknown,
StrideOne,2022-05-30,2500000000.0,Seed,https://www.linkedin.com/company/stride1/,https://www.strideone.in/,Unknown,
Bookingjini,2024-01-25,5000000.0,Seed,https://www.linkedin.com/company/7795107/,https://bookingjini.com/,Unknown,
XFlow,2023-05-25,10200000.0,Seed,https://www.linkedin.com/company/xflowpay,https://www.xflowpay.com/,Unknown,
Artemis Hospitals,2024-04-05,3300000000.0,Debt Financing,https://www.linkedin.com/company/artemis-health-institure,http://www.artemishospitals.com/,Unknown,
Revamp Moto,2024-06-18,5000000.0,Seed,https://www.linkedin.com/company/revampmoto/,https://www.revampmoto.in/,Unknown,
Deconstruct,2022-08-24,2000000.0,Seed,https://www.linkedin.com/company/the-deconstruct,https://www.thedeconstruct.in/,Unknown,
Geekster,2024-01-01,5000000.0,Venture - Series Unknown,https://www.linkedin.com/company/geeksterin/about/,https://geekster.in/,Unknown,
Vetic,2022-11-30,3700000.0,Seed,https://www.linkedin.com/company/veticin/,https://vetic.in/,Unknown,
What's Up Wellness,2023-08-09,144000000.0,Seed,https://www.linkedin.com/company/whatsupwellness/,https://whatsupwellness.in/,Unknown,
Conscious Chemist,2024-09-30,120000000.0,Venture - Series Unknown,https://www.linkedin.com/company/consciouschemistindia,https://consciouschemist.com/,Unknown,
Way2news,2024-09-17,14000000.0,Series B,https://www.linkedin.com/company/way2newsapp/,http://www.way2news.co/,Unknown,
Clean Electric,2024-08-30,485000000.0,Series A,https://www.linkedin.com/company/cleanelectricforfuture,https://www.cleanelectric.in/,Unknown,
Akudo,2021-09-27,310000000.0,Seed,https://www.linkedin.com/company/akudoindia,https://www.akudo.in/,Unknown,
AutoVRse,2024-02-20,166000000.0,Seed,https://www.linkedin.com/company/autovrse,https://autovrse.in/,Unknown,
Bimaplan,2024-01-01,5000000.0,Venture - Series Unknown,https://in.linkedin.com/company/bimaplan,https://bimaplan.co/,Unknown,
Keus,2024-02-05,1000000000.0,Private Equity,https://www.linkedin.com/company/keus-smart-home/,https://www.keus.in/,Unknown,
Alyve Health,2024-06-18,5500000.0,Series A,https://www.linkedin.com/company/alyvehealth/,https://www.alyve.health/,Unknown,
Playto Labs,2021-10-13,40000000.0,Seed,https://www.linkedin.com/company/playtolabs/,https://www.playtolabs.com/,Unknown,
Plaeto,2022-07-17,400000000.0,Series A,https://www.linkedin.com/company/plaetoindia/?originalSubdomain=in,https://plaeto.in/,Unknown,
SportVot,2024-02-05,94000000.0,Seed,https://www.linkedin.com/company/sportvot/,https://sportvot.com/,Unknown,
Samarth Life Management,2024-02-21,120000000.0,Venture - Series Unknown,https://www.linkedin.com/company/samarth-life-management-private-limited/,http://www.samarth.community/,Unknown,
Cercle X,2023-12-01,5000000.0,Seed,https://www.linkedin.com/company/infinitecercle,http://cerclex.com/,Unknown,
Karban Envirotech,2024-04-22,89300000.0,Seed,https://www.linkedin.com/company/karban,https://www.karban.in/,Unknown,
Fruitoholic,2024-02-17,240000000.0,Seed,https://www.linkedin.com/company/35946287,https://fruitoholic.live/,Unknown,
Adukale,2024-08-12,5000000.0,Seed,,https://adukale.com/,Unknown,
ChefKart,2024-06-11,359190.0,Series A,https://www.linkedin.com/company/chefkart/,https://www.thechefkart.com/,Unknown,
Snap-E Cabs,2024-02-05,207000000.0,Seed,https://www.linkedin.com/company/snap-e-cabs/,https://snapecabs.com/,Unknown,
Motovolt Mobility,2022-11-24,160000000.0,Seed,https://www.linkedin.com/company/motovolt-mobility,https://www.motovolt.co/,Unknown,
Curelink,2022-03-16,270000000.0,Seed,https://www.linkedin.com/company/cure-link/,https://cure.link/,Unknown,
BabyOrgano,2024-08-14,60000000.0,Seed,https://www.linkedin.com/company/14568330/,https://www.babyorgano.com/,Unknown,
Kyari,2024-05-02,65000000.0,Seed,https://www.linkedin.com/company/kyari123,https://kyari.co/,Unknown,
Just Deliveries(JD),2024-03-27,83300000.0,Seed,https://in.linkedin.com/company/just-deliveries-india,https://justdeliveries.co.in/,Unknown,
